score,median_cagr,worst_cagr,worst_mdd,median_sharpe,family,params
-2.253190268354869,0.03965137882318448,-0.10716716270192073,0.42994690456567863,0.3076749379435158,residual_momentum,"{""flow_w"": 0.0, ""h"": 18, ""n"": 4, ""reb"": 1}"
-2.2615049024141296,-0.18046983381068443,-0.2990097741852543,0.3513077844045731,-0.7633271423014732,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 6, ""n"": 2, ""vol_z"": 1.0}"
-2.291073289567346,0.11426093364931944,-0.2308103814288699,0.4208966973516136,0.5404657263074504,cross_momentum,"{""flow_w"": 0.6, ""h"": 42, ""n"": 4, ""reb"": 3, ""regime"": true, ""skip"": 6}"
-2.3171284630478626,0.13831271480211804,-0.21672340553628167,0.44481004200454743,0.512655927433862,residual_momentum,"{""flow_w"": 0.0, ""h"": 18, ""n"": 2, ""reb"": 1}"
-2.3202357456960203,-0.1911446167360551,-0.33441792212525057,0.34995019607392364,-0.8128077895267749,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 6, ""n"": 1, ""vol_z"": 0.5}"
-2.355083657501977,-0.1689323149386876,-0.27755273033016215,0.3660382269537147,-0.49232660556788177,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 6, ""n"": 2, ""vol_z"": 0.5}"
-2.386479696750944,0.23322183281412373,-0.34745156122578535,0.4565441706471831,0.6608979689925678,cross_momentum,"{""flow_w"": 0.0, ""h"": 42, ""n"": 2, ""reb"": 3, ""regime"": true, ""skip"": 6}"
-2.402683034128832,-0.01246458016786578,-0.15294161090241243,0.4441350504966164,0.34924592051275033,flow_continuation,"{""flow"": 0.12, ""hold"": 12, ""n"": 1, ""rz"": 2.5, ""vol_z"": 0.5}"
-2.433404037170734,-0.10021690030423064,-0.20189000772507804,0.4057557360453097,-0.6597021294557841,flow_continuation,"{""flow"": 0.12, ""hold"": 3, ""n"": 1, ""rz"": 2.5, ""vol_z"": 0.5}"
-2.439946372381325,-0.16201233231699597,-0.33435359488086147,0.38177860481833137,-0.2845295956366581,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 24, ""n"": 1, ""vol_z"": 1.0}"
-2.444544187115284,0.04731306237394428,-0.22859474172538652,0.4182474991400107,0.23882040911724842,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 12, ""n"": 1, ""vol_z"": 0.5}"
-2.4476052546380487,0.13224869558077756,-0.1624772455798955,0.44364675239789386,0.5353748883120092,residual_momentum,"{""flow_w"": 0.5, ""h"": 126, ""n"": 4, ""reb"": 1}"
-2.4508609723486456,-0.0064543586349009585,-0.18110668641527305,0.4224019373855803,0.17585617879123042,cross_momentum,"{""flow_w"": 0.6, ""h"": 18, ""n"": 4, ""reb"": 1, ""regime"": true, ""skip"": 6}"
-2.4721093332538953,0.15757300113542982,-0.15817627325105066,0.4504515746493537,0.5074087758197866,cross_momentum,"{""flow_w"": 0.6, ""h"": 18, ""n"": 2, ""reb"": 1, ""regime"": true, ""skip"": 6}"
